id,rooms_count,is_isolated,is_adjacent,parking,renovation,is_loggia,is_balcony,view_of_courtyard,view_of_street,combined_bathroom,separate_bathroom,is_child,is_pet,room_furniture,kitchen_furniture,bath,shower_cabin,washing_machine,air_conditioner,dishwasher,tv,fridge,internet,telephone,is_passenger_lift,is_freight_lift,garbage_chute
214930621,1,1.0,0.0,0,1,1.0,0.0,0.0,1.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,0,0,1.0,0.0,1
274981909,1,1.0,0.0,,2,0.0,1.0,,,1.0,0.0,0,0,1,1,0,1.0,1,1.0,0.0,1.0,1,1,0,,,
274980627,2,1.0,0.0,,1,,,,,0.0,1.0,1,1,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,1.0,0.0,1
274803965,1,1.0,0.0,,2,1.0,0.0,,,1.0,0.0,0,0,1,1,1,0.0,1,0.0,0.0,0.0,1,0,0,1.0,1.0,0
274772820,1,1.0,0.0,0,2,0.0,1.0,,,1.0,0.0,0,0,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,1.0,0.0,1
274646418,3,1.0,1.0,,,1.0,0.0,1.0,1.0,1.0,0.0,1,0,1,0,1,0.0,1,0.0,0.0,0.0,0,1,0,1.0,0.0,
274871591,3,1.0,0.0,0,1,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,0.0,0.0,0.0,1,0,0,,,
273644910,3,1.0,0.0,1,1,1.0,0.0,1.0,0.0,0.0,1.0,1,1,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1
274194764,2,1.0,0.0,,2,1.0,0.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,1
274267898,1,1.0,0.0,,1,0.0,1.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,,,
210495634,2,1.0,0.0,0,3,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,1,1.0,0.0,1
235492837,1,1.0,0.0,,1,,,1.0,0.0,1.0,0.0,0,0,1,1,0,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1
203334157,1,1.0,0.0,,1,0.0,1.0,,,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,1,1.0,0.0,1
268667218,1,1.0,0.0,,1,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,1.0,1.0,1
274272507,1,1.0,0.0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,,,
225053866,1,1.0,0.0,,1,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,1.0,0.0,1
258751392,1,1.0,0.0,,1,1.0,0.0,1.0,0.0,,,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,1.0,1
268414673,,,,0,3,,,1.0,0.0,1.0,0.0,0,1,1,1,0,1.0,1,1.0,0.0,1.0,1,1,0,1.0,0.0,1
274584179,1,1.0,0.0,,1,,,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1
273693799,1,1.0,0.0,0,1,1.0,1.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1
274925575,1,1.0,0.0,,1,,,,,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1
274975920,1,1.0,0.0,0,2,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1
273792087,1,1.0,0.0,0,1,1.0,0.0,,,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1
227984230,1,1.0,0.0,,1,,,1.0,0.0,0.0,1.0,0,0,1,1,1,0.0,1,0.0,1.0,1.0,1,0,0,1.0,0.0,1
274923125,1,1.0,0.0,0,2,0.0,1.0,,,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,,,
268193769,1,1.0,0.0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,1,1,0.0,1,0.0,0.0,0.0,1,0,0,1.0,0.0,1
274916824,2,1.0,0.0,,0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,0.0,1,0,0,,,
272096805,1,1.0,0.0,,1,0.0,1.0,,,1.0,0.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,0,0,,,
274929296,1,1.0,0.0,0,2,,,0.0,1.0,1.0,0.0,1,1,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,1.0,0.0,1
274819827,1,1.0,0.0,0,1,0.0,1.0,,,1.0,0.0,1,1,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1
274299183,2,1.0,1.0,0,2,0.0,1.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,1
274764739,1,1.0,0.0,0,1,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,1,1,0.0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,1
274295141,2,0.0,1.0,,1,0.0,1.0,,,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,0,0,1.0,0.0,1
274525277,2,1.0,0.0,,2,0.0,1.0,1.0,1.0,0.0,1.0,1,1,1,1,0,1.0,1,0.0,0.0,0.0,1,1,0,1.0,0.0,1
274984927,1,1.0,0.0,0,2,1.0,0.0,1.0,1.0,1.0,0.0,1,1,1,1,1,0.0,1,0.0,0.0,1.0,1,1,1,1.0,1.0,1
260957525,,,,4,3,,,,,,,0,0,1,1,0,1.0,1,0.0,0.0,1.0,1,1,0,1.0,1.0,1
256971431,,,,,3,,,1.0,0.0,1.0,0.0,0,1,1,1,0,1.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1
267245517,1,1.0,0.0,0,3,,,1.0,1.0,1.0,0.0,1,1,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,,,
262214788,2,1.0,0.0,,1,0.0,1.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,,,
273977643,2,1.0,0.0,,2,,,,,0.0,1.0,1,1,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,1
274571434,2,,,,,0.0,1.0,,,,,0,0,1,1,0,0.0,1,0.0,0.0,1.0,1,0,0,1.0,0.0,
273396554,1,1.0,0.0,0,2,0.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,0,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1
270497273,1,1.0,0.0,0,3,,,,,,,0,0,0,1,0,1.0,1,0.0,0.0,0.0,1,0,0,1.0,0.0,0
224457707,1,1.0,0.0,,1,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,0,0.0,1,0.0,0.0,0.0,1,0,0,1.0,0.0,1
272945266,1,1.0,0.0,4,2,1.0,0.0,,,1.0,0.0,0,0,1,1,1,0.0,1,0.0,0.0,0.0,0,0,0,1.0,1.0,
274731747,1,1.0,0.0,,2,,,,,1.0,0.0,1,0,1,1,0,1.0,1,1.0,0.0,1.0,1,1,0,1.0,0.0,1
234228824,1,1.0,0.0,,2,0.0,1.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,,,0
274851464,2,1.0,0.0,,1,,,,,,,1,0,1,1,0,0.0,1,0.0,0.0,0.0,1,0,0,1.0,0.0,
170133149,2,,,0,1,,,,,,,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,,,1
265263199,1,1.0,0.0,,2,,,,,1.0,0.0,0,0,1,1,1,0.0,1,0.0,1.0,0.0,1,0,0,1.0,1.0,
271167422,2,1.0,0.0,,1,1.0,1.0,,,0.0,1.0,1,1,1,1,0,0.0,1,0.0,0.0,1.0,1,1,0,,,0
235169571,2,,,,2,1.0,0.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,0,1,1.0,0.0,1
155719015,1,1.0,0.0,0,2,1.0,0.0,,,1.0,0.0,1,0,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,1.0,0.0,1
274635619,3,1.0,1.0,,2,0.0,1.0,,,,,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,1,1.0,0.0,1
274844971,3,1.0,0.0,0,1,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,,,0
274892275,2,,,,1,,,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1
274085852,2,1.0,0.0,,1,1.0,0.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,0.0,1,0,0,1.0,0.0,1
268292945,2,1.0,0.0,,1,1.0,0.0,1.0,0.0,1.0,0.0,1,0,1,1,0,0.0,1,0.0,0.0,0.0,1,1,0,1.0,1.0,0
274937946,2,1.0,0.0,,3,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1
274906183,3,1.0,0.0,,2,,,,,,,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,1
262649260,2,1.0,1.0,,1,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,0,1.0,1,0.0,0.0,0.0,1,0,0,1.0,0.0,1
274919224,3,,,0,2,0.0,1.0,1.0,1.0,0.0,1.0,1,0,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,1
259089663,1,1.0,0.0,,2,0.0,1.0,,,1.0,0.0,1,1,1,1,1,0.0,1,1.0,1.0,0.0,1,1,0,1.0,0.0,1
265017806,3,1.0,0.0,,1,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,1.0,1.0,1
274995427,2,1.0,0.0,0,3,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,1
270284243,3,1.0,0.0,,2,,,1.0,0.0,0.0,1.0,1,1,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1
245257147,2,1.0,1.0,0,3,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,1,0,1.0,1,0.0,1.0,1.0,1,1,0,1.0,0.0,1
259910679,3,1.0,1.0,0,3,0.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,0,1.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1
274646333,2,1.0,1.0,4,2,1.0,0.0,0.0,1.0,0.0,1.0,1,1,1,1,1,1.0,1,1.0,1.0,0.0,1,1,0,1.0,0.0,1
273924007,3,1.0,0.0,,2,,,1.0,1.0,,,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,1
274964259,3,1.0,0.0,,2,,,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,1.0,0.0,1
263142006,3,,,0,1,0.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,0.0,1,1.0,1.0,1.0,1,0,0,1.0,0.0,1
268445083,3,1.0,0.0,,1,1.0,1.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,1.0,0.0,1
228569795,3,,,,2,1.0,0.0,1.0,1.0,0.0,1.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,1
274021333,3,1.0,1.0,,3,,,,,1.0,1.0,1,1,1,1,0,1.0,1,1.0,0.0,1.0,1,1,0,1.0,1.0,1
274946601,2,1.0,0.0,,1,0.0,1.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,
273664292,2,0.0,1.0,,3,0.0,1.0,,,0.0,1.0,1,0,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,0
274191180,2,,,4,2,1.0,0.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,
230865871,2,1.0,0.0,4,3,,,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,
274971854,3,1.0,1.0,0,3,0.0,1.0,,,,,0,0,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,1.0,0.0,
274698045,1,1.0,0.0,0,2,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,1.0,1.0,1.0,1,1,1,1.0,1.0,1
242172251,2,1.0,0.0,0,2,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,1.0,1.0,1
273331302,2,1.0,0.0,,1,0.0,1.0,,,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,0.0,1,0,0,1.0,0.0,1
274468240,3,1.0,1.0,4,2,1.0,0.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,1.0,1.0,1,1,0,1.0,1.0,1
270301720,3,1.0,1.0,,1,,,,,1.0,0.0,1,0,1,1,1,1.0,1,0.0,0.0,0.0,1,1,0,1.0,0.0,
274626572,2,,,4,3,0.0,1.0,,,1.0,0.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,1,1.0,1.0,
271503325,3,1.0,0.0,,2,,,,,,,0,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,0
274842835,3,1.0,0.0,0,1,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,1,0.0,1,0.0,0.0,0.0,1,1,1,1.0,0.0,1
274401747,2,1.0,0.0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,1.0,1.0,0.0,1,1,0,1.0,1.0,1
274926795,1,1.0,0.0,,1,,,,,,,1,1,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,1.0,0.0,1
274932658,1,1.0,0.0,0,1,1.0,0.0,,,,,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1
274943480,1,1.0,0.0,,2,1.0,0.0,,,1.0,0.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,0,0,1.0,0.0,1
274960086,2,1.0,0.0,0,1,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,1.0,1
206312332,1,1.0,0.0,0,2,0.0,1.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,1.0,0.0,1.0,1,1,1,1.0,0.0,1
273100557,2,,,0,,0.0,1.0,,,1.0,0.0,1,0,1,0,1,0.0,1,1.0,0.0,0.0,0,1,0,1.0,0.0,
274809886,3,1.0,1.0,,1,0.0,1.0,,,0.0,1.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,0,0,0,1.0,0.0,1
274008348,3,,,0,3,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,1
270993180,4,1.0,0.0,4,3,,,1.0,1.0,1.0,0.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,
274398113,1,1.0,0.0,,1,0.0,1.0,,,1.0,0.0,1,1,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,1.0,0.0,1
274006801,1,1.0,0.0,,1,0.0,1.0,0.0,1.0,1.0,0.0,0,0,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,1.0,0.0,1
274838072,1,1.0,0.0,1,1,,,,,1.0,0.0,0,0,1,1,0,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,
274849385,1,1.0,0.0,,,1.0,0.0,1.0,0.0,1.0,0.0,1,0,1,0,1,0.0,1,0.0,0.0,0.0,0,1,0,,,
274003614,1,1.0,0.0,0,2,1.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,1,1.0,1,0.0,1.0,1.0,1,1,0,1.0,0.0,1
273511588,1,1.0,0.0,1,3,,,0.0,1.0,1.0,0.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,
274876906,1,1.0,0.0,,2,,,1.0,0.0,0.0,1.0,1,1,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,
272214725,1,1.0,0.0,0,2,0.0,1.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,1.0,1.0,1
270771855,1,1.0,0.0,,2,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,1
267961788,2,1.0,0.0,,1,,,1.0,0.0,0.0,1.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,0,0,1.0,0.0,1
274756170,2,1.0,0.0,,2,0.0,1.0,,,0.0,1.0,1,1,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,1.0,0.0,1
274646416,2,,,,,1.0,0.0,1.0,0.0,0.0,1.0,1,0,1,0,1,0.0,1,1.0,0.0,0.0,0,1,0,1.0,0.0,
274361833,2,1.0,0.0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1,0,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,1.0,1.0,1
256625705,2,1.0,0.0,,1,0.0,1.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1
274807021,2,1.0,0.0,,2,1.0,1.0,,,0.0,1.0,1,1,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1
274339071,2,,,0,,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,0,1,0.0,1,0.0,0.0,0.0,0,1,0,1.0,0.0,
268102024,1,1.0,0.0,,,1.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0,1,0.0,1,0.0,1.0,0.0,0,1,0,1.0,0.0,
274392897,2,1.0,0.0,,1,0.0,1.0,,,,,1,1,1,1,0,0.0,1,0.0,0.0,1.0,1,1,1,1.0,0.0,
274639438,1,1.0,0.0,4,,1.0,0.0,0.0,1.0,0.0,1.0,1,1,1,0,1,0.0,1,1.0,0.0,0.0,0,1,0,1.0,1.0,
269183647,2,,,,,1.0,0.0,0.0,1.0,0.0,1.0,1,1,1,0,1,0.0,1,0.0,0.0,0.0,0,1,0,1.0,1.0,
274193713,2,,,0,2,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,1.0,1
271805162,2,,,,1,,,1.0,1.0,1.0,0.0,0,0,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,1.0,0.0,1
272762904,2,,,,,0.0,1.0,,,0.0,1.0,1,1,1,0,0,0.0,1,0.0,0.0,0.0,0,1,0,,,
274715266,2,1.0,0.0,0,2,,,,,0.0,1.0,1,1,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,1.0,1
270640499,1,1.0,0.0,,2,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,0.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,1
270377797,3,1.0,0.0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,1.0,1
270484769,3,1.0,0.0,,2,,,1.0,0.0,1.0,1.0,1,1,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1
274483008,3,1.0,0.0,,1,0.0,1.0,,,0.0,1.0,1,1,1,1,0,1.0,1,0.0,0.0,0.0,1,1,0,1.0,0.0,1
270691005,2,1.0,0.0,0,2,1.0,0.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1
273665921,2,,,,2,1.0,0.0,,,0.0,1.0,1,0,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,1.0,1.0,
273317120,2,,,,2,1.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,1.0,0.0,1
273873020,3,1.0,0.0,,2,0.0,1.0,1.0,0.0,1.0,1.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,1
274026725,3,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1,1,0,0,1,0.0,1,0.0,0.0,0.0,0,1,0,1.0,0.0,
272981040,3,,,0,,1.0,0.0,1.0,1.0,0.0,1.0,1,1,1,0,1,0.0,1,0.0,0.0,0.0,0,1,0,1.0,1.0,
257058024,3,1.0,1.0,,1,0.0,1.0,,,0.0,1.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,1
274735902,3,1.0,0.0,4,2,,,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,0
273691884,2,,,4,3,0.0,1.0,,,1.0,0.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,
271436500,3,,,,2,,,0.0,1.0,0.0,1.0,1,1,1,1,0,0.0,1,1.0,1.0,1.0,1,0,0,1.0,0.0,
273796343,3,1.0,1.0,,2,,,1.0,0.0,1.0,0.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0
251334123,3,1.0,0.0,0,3,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,1.0,1
273926603,3,1.0,0.0,0,3,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,1.0,1.0,1
274403448,3,1.0,1.0,,3,,,1.0,1.0,1.0,1.0,1,0,0,1,1,1.0,1,1.0,1.0,0.0,1,1,0,1.0,1.0,0
273435168,3,,,4,2,,,1.0,0.0,1.0,0.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,
274946512,1,1.0,0.0,,1,1.0,0.0,,,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1
274569870,1,1.0,0.0,,1,1.0,1.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,0.0,1,0,0,1.0,0.0,1
220870754,1,1.0,0.0,,1,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,1,0.0,1,0.0,1.0,1.0,1,1,1,1.0,0.0,1
274891035,1,1.0,0.0,0,2,1.0,0.0,,,1.0,0.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,1.0,1
169282818,1,1.0,0.0,0,1,1.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,1.0,1.0,1.0,1,1,1,1.0,1.0,1
274772747,1,1.0,0.0,0,2,1.0,0.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,0.0,0,1,0,1.0,1.0,1
250081739,1,1.0,0.0,,1,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,1,1.0,1.0,
273900402,,,,1,2,,,0.0,1.0,1.0,0.0,1,0,0,0,0,0.0,1,0.0,0.0,1.0,1,0,0,,,
274619396,2,1.0,0.0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,0,0,1.0,0.0,1
274291194,2,,,,1,1.0,0.0,1.0,1.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,1.0,1
273753049,2,,,,1,,,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1
274884590,2,1.0,0.0,0,1,1.0,0.0,0.0,1.0,0.0,1.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1
264279298,1,1.0,0.0,0,1,,,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,1
264551983,2,1.0,0.0,,2,1.0,1.0,0.0,1.0,0.0,1.0,1,0,1,1,1,0.0,1,1.0,0.0,1.0,1,1,1,1.0,0.0,1
274795780,2,,,0,1,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,1.0,0.0,1
263466083,2,1.0,0.0,,2,1.0,0.0,1.0,0.0,0.0,1.0,1,0,1,1,0,0.0,1,0.0,0.0,0.0,1,0,0,1.0,0.0,1
274951624,1,1.0,0.0,,2,1.0,0.0,1.0,0.0,1.0,0.0,0,0,1,1,1,0.0,1,0.0,1.0,1.0,1,1,0,1.0,0.0,
274879106,1,1.0,0.0,,3,,,1.0,0.0,1.0,0.0,0,0,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1
273700206,2,1.0,0.0,,2,1.0,0.0,1.0,1.0,0.0,1.0,1,1,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1
270925273,1,1.0,0.0,1,2,,,0.0,1.0,1.0,0.0,1,0,0,0,0,0.0,1,0.0,0.0,1.0,1,0,0,,,
273551431,2,,,0,2,,,1.0,0.0,1.0,1.0,0,0,1,1,1,0.0,1,0.0,0.0,0.0,1,0,1,1.0,1.0,
274889862,3,1.0,1.0,,1,1.0,0.0,1.0,1.0,0.0,1.0,1,1,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1
274411370,3,1.0,0.0,0,2,0.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,1,0.0,1,0.0,0.0,1.0,1,1,0,1.0,1.0,0
273869875,2,1.0,0.0,,2,0.0,1.0,,,1.0,0.0,1,0,1,1,0,0.0,1,0.0,0.0,1.0,1,1,0,1.0,1.0,
271395800,2,1.0,0.0,,1,1.0,0.0,,,,,1,0,1,1,0,0.0,1,1.0,0.0,1.0,1,1,1,1.0,1.0,
273579105,3,1.0,0.0,,2,,,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,1
271865481,3,1.0,1.0,,2,0.0,1.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,1,1.0,1.0,0
274371705,3,1.0,0.0,0,1,1.0,0.0,1.0,1.0,0.0,1.0,1,1,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,1.0,0.0,1
207288354,2,1.0,0.0,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,1
270301338,3,1.0,1.0,,1,0.0,1.0,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,0.0,0.0,1.0,1,0,0,1.0,0.0,1
272826464,3,1.0,0.0,,2,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,1
274491963,3,1.0,0.0,,2,1.0,0.0,,,1.0,0.0,1,1,1,1,1,0.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,1
273603121,3,1.0,0.0,,1,0.0,1.0,,,0.0,1.0,1,1,1,1,1,0.0,1,0.0,0.0,0.0,1,1,0,1.0,0.0,1
